CarID,Direction,WaitingTime,CrossingTime,ArrivalTime
18320,right,10437.80153098716,1.0,5.198830069592905
1124,right,10438.801014006165,1.0,5.199347050587445
7719,left,10439.799340099751,1.0,5.201020957001514
12922,right,10440.798633866942,1.0,5.201727189811526
19863,left,10441.798250110165,1.0,5.202110946587213
167,left,10442.798153646156,1.0,5.2022074105963165
3033,left,10443.798143219468,1.0,5.202217837284932
4830,right,10444.797884637845,1.0,5.202476418908991
10760,right,10445.797623229248,1.0,5.202737827505023
11215,left,10446.797108339717,1.0,5.20325271703642
9644,right,10447.797047870963,1.0,5.203313185790636
11104,right,10448.796485386774,1.0,5.20387566997918
16984,right,10449.796306148093,1.0,5.20405490865938
9643,left,10450.796256549636,1.0,5.204104507116063
9354,right,10451.794929087591,1.0,5.205431969161768
3647,left,10452.794541856616,1.0,5.2058192001366255
17387,left,10453.794409079646,1.0,5.205951977105556
11762,right,10454.794097618696,1.0,5.206263438056935
6830,right,10455.793496598651,1.0,5.2068644581020695
1025,left,10456.792840174347,1.0,5.207520882405763
7012,right,10457.791942334608,1.0,5.208418722144016
11666,right,10458.791671053568,1.0,5.208690003184913
9168,right,10459.791385478104,1.0,5.208975578649213
8090,right,10460.79094436086,1.0,5.209416695892928
4427,left,10461.79078346444,1.0,5.209577592313705
7606,right,10462.79065834178,1.0,5.209702714972652
5739,left,10463.790241233908,1.0,5.210119822845019
6515,left,10464.78946815302,1.0,5.210892903732898
9959,left,10465.789089721035,1.0,5.211271335719099
14242,right,10466.788199678987,1.0,5.212161377765742
8406,right,10467.787915524314,1.0,5.212445532438999
6954,right,10468.787806386323,1.0,5.212554670430606
979,left,10469.787036294658,1.0,5.213324762094445
8018,right,10470.785843495467,1.0,5.214517561285757
17456,right,10471.78544657614,1.0,5.214914480614066
6836,right,10472.785256335605,1.0,5.215104721147395
3472,right,10473.785016657475,1.0,5.2153443992769075
555,left,10474.78332988385,1.0,5.217031172903056
11665,left,10475.783102392696,1.0,5.217258664056321
11636,right,10476.783087553147,1.0,5.217273503605502
15419,left,10477.782955443245,1.0,5.217405613509053
7231,left,10478.782574689536,1.0,5.217786367217315
7524,right,10479.781672205429,1.0,5.218688851323386
16800,right,10480.781381430346,1.0,5.218979626406975
16317,left,10481.780858727641,1.0,5.219502329111628
14006,right,10482.780817885707,1.0,5.219543171046425
5387,left,10483.779319057578,1.0,5.221041999175493
10337,left,10484.779287514777,1.0,5.221073541975535
16436,right,10485.778579829679,1.0,5.221781227073911
17530,right,10486.778415446328,1.0,5.221945610424613
15502,right,10487.778148444437,1.0,5.222212612316476
2041,left,10488.774955789184,1.0,5.225405267568991
9791,left,10489.774925103688,1.0,5.2254359530661345
5246,right,10490.77482816657,1.0,5.225532890183232
16441,left,10491.774202808054,1.0,5.226158248699217
12444,right,10492.774176895713,1.0,5.226184161040238
14496,right,10493.77321795795,1.0,5.22714309880269
1774,right,10494.772596685063,1.0,5.227764371689324
2792,right,10495.772355888634,1.0,5.228005168119033
15981,left,10496.772226591915,1.0,5.2281344648389085
6023,left,10497.772105516688,1.0,5.228255540065232
11106,right,10498.771633819248,1.0,5.228727237504593
6802,right,10499.77157636732,1.0,5.22878468943274
18994,right,10500.770730350776,1.0,5.229630705976131
2837,left,10501.7707240373,1.0,5.229637019451806
8336,right,10502.77066598922,1.0,5.229695067533924
17846,right,10503.769736137645,1.0,5.230624919108038
999,left,10504.769668410861,1.0,5.230692645890612
1727,left,10505.7696084649,1.0,5.230752591853235
5474,right,10506.769436465365,1.0,5.230924591388004
13666,right,10507.76913932393,1.0,5.231221732823769
6933,left,10508.768238678675,1.0,5.232122378078427
2470,right,10509.766936585756,1.0,5.233424470996004
17167,left,10510.765705319487,1.0,5.2346557372655225
13213,left,10511.765701588522,1.0,5.23465946823128
5661,left,10512.765284199113,1.0,5.235076857639255
2557,left,10513.765119041698,1.0,5.235242015054214
18053,left,10514.76474364063,1.0,5.235617416123897
4796,right,10515.764317454808,1.0,5.2360436019436865
10501,left,10516.764046683053,1.0,5.2363143737005915
16327,left,10517.7634655344,1.0,5.2368955223527935
5449,left,10518.763268697865,1.0,5.237092358887828
15270,right,10519.763122616869,1.0,5.237238439883444
15013,left,10520.762254759358,1.0,5.2381062973940615
13260,right,10521.762240230884,1.0,5.238120825868956
19308,right,10522.760797571422,1.0,5.239563485330905
5956,right,10523.760590804628,1.0,5.2397702521243446
4225,left,10524.760253752946,1.0,5.240107303807536
16937,left,10525.75952846125,1.0,5.240832595501725
18948,right,10526.759250962727,1.0,5.2411100940263395
15475,left,10527.758806785248,1.0,5.241554271503652
10692,right,10528.757844622354,1.0,5.2425164343992705
16194,right,10529.757271249371,1.0,5.243089807382341
7189,left,10530.756843532186,1.0,5.243517524566207
10813,left,10531.756468265437,1.0,5.24389279131575
11210,right,10532.755608988402,1.0,5.244752068350351
876,right,10533.754112077091,1.0,5.2462489796618375
2918,right,10534.753931663989,1.0,5.246429392765024
13045,left,10535.753650783214,1.0,5.246710273539828
358,right,10536.753523681553,1.0,5.246837375199979
14870,right,10537.752501178333,1.0,5.247859878420033
9864,right,10538.752012097235,1.0,5.2483489595182
12279,left,10539.751331256555,1.0,5.249029800198483
126,right,10540.751226474253,1.0,5.249134582499354
8791,left,10541.749951978732,1.0,5.250409078021083
3849,left,10542.749593479377,1.0,5.2507675773763705
1462,right,10543.7495530529,1.0,5.2508080038532
6664,right,10544.749492108991,1.0,5.250868947760894
5858,right,10545.749173555643,1.0,5.251187501109741
8894,right,10546.74888419156,1.0,5.25147686519295
3182,right,10547.748735779549,1.0,5.251625277203545
18714,right,10548.747760286302,1.0,5.252600770451829
16655,left,10549.747240280927,1.0,5.253120775826296
1342,right,10550.74677766618,1.0,5.253583390572242
9162,right,10551.746479180147,1.0,5.253881876606638
11426,right,10552.746177070956,1.0,5.2541839857961445
18336,right,10553.745680581804,1.0,5.254680474949806
3501,left,10554.744799133694,1.0,5.2555619230582264
1674,right,10555.744736533796,1.0,5.255624522957784
1408,right,10556.743788556993,1.0,5.256572499760338
1937,left,10557.743597049315,1.0,5.2567640074385
11544,right,10558.743448030355,1.0,5.256913026398687
2428,right,10559.740191256737,1.0,5.260169800015961
3106,right,10560.740186064933,1.0,5.260174991819904
5842,right,10561.740026848103,1.0,5.260334208650156
1649,left,10562.73854673781,1.0,5.261814318942696
13352,right,10563.73818005075,1.0,5.262181006003392
10978,right,10564.737917134906,1.0,5.262443921846895
1664,right,10565.737550154947,1.0,5.2628109018067315
